xxx	B cells	Monocytes	NK cells	T cells, CD4+	T cells, CD8+
AP001189.3	0.00307708744167321	0.00490366867861687	0.0430303763382065	0.00236672838859077	0.00238849295031838
AP001189.1	0.039288242608319	0.0882608026164215	92.382365077412	0.0357441059774155	0.0399314982887104
ACER3	0.0807664483284139	0.483603408472088	0.559629553387742	0.0591955180491245	0.0598602626980444
CAPN5	0.0025340720107897	0.00426800792398135	0.0250056342117106	0.0108400956283228	0.0365136386882223
MYO7A	0	0.0251918739911627	0.000832469860618179	0.00108351171672932	0
PAK1	0.115599983501102	33.7098663082382	0.176774112375641	0.0912343694658401	0.201475652880315
CLNS1A	1.42188451865931	2.92223255177815	2.94656866918649	1.51018733503703	2.57065790939657
AQP11	0.0045251285906959	0.00172536490543927	0.00987148174883298	0.00819260223508182	0.0180179700490793
RSF1	1.55917927566692	1.27884902589293	1.5896715638476	1.4733821867443	1.59184163730541
RSF1-IT1	0.00181005143627836	0.00381396452781312	0.00153686743498741	0.00126344252092577	0.00143309577019103
AAMDC	0.044012277730885	0.113490665954408	0.0654066476955033	0.0643495300566653	0.0538453643038551
AP002812.5	0.00271507715441754	0.00236102566007479	0.00247936943670098	0.00266726754417662	0.00286619154038206
AP002812.1	0.00162904629265052	0.00136213018850469	0.00198512043685873	0.00196535503255119	0.00191079436025471
INTS4	0.181322270791876	0.13844352267655	0.157595164302585	0.164209457484538	0.169526423409327
NDUFC2	0.709908091115441	2.71539041738042	1455.8236412743	1.01798354649614	0.827933234012566
ALG8	0.154705693637072	0.131436332359378	0.144525714906356	0.15334102803923	0.197358186279636
KCTD21-AS1	0.00923126232501962	0.00528096470956384	0.00544307216558039	0.0102983397699581	0.0143309577019103
KCTD21	0.0125173827396415	0.0401796201633088	0.00998151388992837	0.0104693652215744	0.00955397180127354
USP35	0.0120763521849626	0.0471373250411154	0.0219400237792256	0.0237374751370703	0.0290563127971183
GAB2	0.0794764477142375	0.433668652020583	0.0299625152075939	0.0151783420637259	0.00143309577019103
AP003086.1	0.0108093161795678	0.0104015804171397	0.00096054214686713	0.000982677516275597	0.000477698590063677
NARS2	0.133342023468448	0.0512406698645144	0.0678098121859486	0.101264370814591	0.136305399674977
TENM4	0.00532816943263039	0.0143362501778547	0	0.000140382502325085	0
RPS28P7	0.0567942536363863	0.0828611374428756	0.0309299974686866	0.0553985212564777	0.0681157151024673
PRCP	0.540137387370916	4.20166170516398	0.290615656548216	0.168960884037481	0.238976714768856
DDIAS	0.0172745089120675	0.0269215529951964	0.00854351195776379	0.00320902340254128	0.00477698590063677
RAB30	0.65628383112945	0.0217910956173416	0.143996539982916	0.0718187287734971	0.115764360302239
RAB30-AS1	0.0986400283300059	0.0864424141569344	0.0537291960307387	0.0745924742653677	0.0901411254219709
AP001767.3	0.00271507715441754	0.00417719924474771	0.00209515257795412	0.00224612003720137	0.00334389013044574
C1DP5	0.00470613373432373	0.00181617358467292	0.00281759029747691	0.00252688504185154	0.00429928731057309
PCF11	0.606657254025005	0.549276827747016	0.395273031568532	0.467728324693477	0.477521794061152
AP000873.4	0.00217206172353403	0.00290587773547667	0.00185704815060978	0.00259707629301408	0.00238849295031838
AP000873.2	0.066127996303341	0.0313711782776451	0.0365501801192695	0.0647261508007399	0.08475186455793
PCF11-AS1	0.00343909772892888	0.00299668641471031	0.00247936943670098	0.00341959715602891	0.0062100816708278
ANKRD42	0.0610987097156895	0.0573529740011934	0.0302187263874364	0.0358410132863186	0.0409475023721358
CCDC90B	0.463852214249989	0.380095449803714	0.401765437317021	0.406819918033925	0.38686523497781
AP000446.1	0.0130323703412042	0.00496889490277676	0.00640361431244752	0.00673836011160411	0.0114647661615282
DLG2	0.00271507715441754	0.000726469433869166	0.00211319272310769	0.00287784129766425	0.00764317744101883
TMEM126B	0.208676308924934	0.227683810200811	0.286327884726785	0.275417231289535	0.324456767210085
TMEM126A	0.206857658376299	0.381883885719552	0.391372260020874	0.242041064340795	0.280917526930949
CREBZF	0.675210438288387	0.452964630346362	0.576587712155204	0.707240929372118	0.825949604029547
SYTL2	0.110910809790396	0.0852761024980006	1.34452166587332	0.531277215756595	0.209920987674674
PICALM	0.323017700916307	2.79237172982557	0.461472435440205	0.286458282474596	0.252871917330553
EED	0.342662991892638	0.168319194229641	0.416449913701016	0.263526589077494	0.194501326465978
AP003084.1	0.00380110801618455	0.00372315584857948	0.00294566258372586	0.00238650253952645	0.00238849295031838
HIKESHI	0.429637476637647	0.511784548885029	0.825838268374059	0.418491253913104	0.478407163787632
ME3	0.00646519273249975	0.0165156584794622	0.0374144371388033	0.0225116174722406	0.0350805429180312
PRSS23	0.371130216778215	0.198950344542044	34.7052503476916	0.0551266891657099	0.021301253276227
TMEM135	0.0641879321615373	0.0338626563860397	0.0794026071869458	0.0800136401408846	0.0921352209789916
RAB38	0.00121604356729251	0.00308749509394396	0.00567305215543496	0.00166481587696534	0.00143309577019103
CTSC	941.401651347202	208179.983390882	3663.78027178896	6.54642738450705	0.722119374942578
NAALAD2	0.000543015430883507	0.00233544320500104	0.000384216858746852	0.000491338758137799	0.00143309577019103
CHORDC1	0.446555738935902	0.384258382400615	0.447555810352469	0.475955617273555	0.550937582241254
AP002364.1	0.0045251285906959	0.00136213018850469	0.00320180715622377	0.00329898880463951	0.00477698590063677
DISC1FP1	0.0124663903015391	0.000726469433869166	0.00778624487854263	0.0136081973729531	0.0232726545397797
SLC36A4	0.166075445401392	0.283115828802338	0.115498109399822	0.121289563423149	0.18230307153445
SMCO4	0.0310079352190016	2.67428803048667	0.12324310712726	0.0763424186509902	0.00607550529748737
CEP295	0.177699749154144	0.118164203877255	0.110808905262102	0.113503832272157	0.119855101769429
AP001273.1	0.0102663007486843	0.00444962528244864	0.00414430915793733	0.00615705595136808	0.0062100816708278
TAF1D	5.36642467984481	25.2958617450413	4.35913376869206	2.5795397171042	3.34754052013643
C11orf54	0.130962456100687	0.153188739364662	0.121617544772682	0.132092939148926	0.155673164297481
MED17	0.205265239025326	0.137369653765402	0.166821057261849	0.193631484544148	0.209884345111525
PANX1	0.0827367707917884	0.065099834364078	2.3480921741379	0.0471220305725518	0.0402006510353912
MRE11	0.264288432127298	0.204901555463066	0.273896428115268	0.210965521950112	0.225607040836712
ANKRD49	0.384890427519634	0.249363964685701	0.317884588364744	0.40391824824472	0.459718753324404
PIWIL4	0.000905025718139179	0.0146086762155556	0.0021591887210786	0.00154420752557594	0.00191079436025471
FUT4	0.0129303854649995	0.105806344666566	0.0365222242664522	0.0301610926797982	0.0243626280932475
AP000943.3	0	0.00245183433930844	0.00096054214686713	0.000491338758137799	0
AMOTL1	0.0025340720107897	0.0151931720600436	0.0133170159086733	0.00357975380928968	0.000955397180127353
CWC15	0.549164678264277	0.813238496166939	1.06774640629685	0.575411088188096	0.576015532530363
KDM4D	0.0050681440215794	0.00208859962237385	0.00353190357950993	0.00440227467230451	0.00716547885095515
SRSF8	0.739988083895108	0.260705336144555	0.728964705516503	0.987108622541241	1.12655256282164
ENDOD1	0.16459311457325	0.100082369059992	0.807788194109321	0.0862454065115819	0.0713023345661047
AP000787.1	0.0461843394544191	0.0152699194252649	0.049623469024326	0.0913395037897001	0.0806704548174634
SESN3	0.566164470722335	0.446543955743428	0.784302563495745	3.4975198794448	0.679142891559087
FAM76B	0.352129902850052	0.266612403303058	0.261774755907342	0.26543741350234	0.252784585293766
CEP57	0.743759778859038	0.621423810819574	0.865808824313145	0.841477804204107	0.992585374679027
MTMR2	0.080989846797787	0.0400657692019524	0.120263592557375	0.0770717706063187	0.102583983057094
MAML2	0.766846955557928	0.687055233656814	0.503540474299301	2.34062472003195	5.78044884326411
AP000779.1	0.00995528289953096	0.00572094679171968	0.00734611631416108	0.0259496176100456	0.0485300729098566
CCDC82	0.429687983048965	0.277109048723854	0.485000891351541	0.412362976577674	0.301527234887027
JRKL	0.0371111176642457	0.0424181666648383	0.0249398067984121	0.041627338830938	0.0446345147193048
ARHGAP42	0.0117653343358093	0.00142735641266458	0.00303765457966769	7.01912511625427e-05	0
TRPC6	0	0.00339956490073104	0.00342187143841454	7.01912511625427e-05	0.000477698590063677
CEP126	0.0695176289228891	0.0169106750156016	0.078352021342855	0.0342954345915832	0.0618631931024786
BIRC3	89.797670603627	515001.178460548	0.6830046534647	3.36358443974935	1.05255644794694
BIRC2	0.265021051814166	0.400268843745005	0.31324340835399	0.422743755099001	0.59010356573977
TMEM123	2.15268312168617	31.0120429330417	5.17664475260548	15.9106379766031	16.4181676941242
AP001830.1	0.00579216459609075	0.0052413209404777	0.00134475900561398	0.00210573753487628	0.00334389013044574
AP001486.2	0.00307708744167321	0.004358816603215	0.00409831315996642	0.00634785555392003	0.00703090247761472
DCUN1D5	0.182523948862744	0.189001432404099	0.286768344344987	0.185098015959066	0.50142558683284
DYNC2H1	0.0102153083105819	0.0163225199799335	0.0279792526482538	0.0246301872512476	0.0143309577019103
PDGFD	0.0115103721452976	0.0080192864005856	0.217712577199742	0.0208105148987439	0.00143309577019103
CASP17P	0.280339070917486	0.0251176667988924	0.238507660121274	0.314438051241151	0.0926262821357996
CASP4	1.2826969890561	3.76043397460157	3.83503440692399	1.40005129468312	0.724912403307105
CASP5	0.000362010287255672	0.132016464210177	0.000832469860618179	0.000140382502325085	0.000955397180127353
CASP1	0.759603349741665	21408.0999432768	1.99880157545558	1.35805381972765	0.5271722771572
CARD16	1.12428115655478	3450.60819628609	4.9601290819491	2.19044560510308	0.802820046863863
CASP1P2	0.00248307957268736	0.00136213018850469	0.00623133729840167	0.0472794448874936	0.00334389013044574
CARD17	0.000724020574511343	0.00923690282675811	0.00457452201465509	0.026613945265575	0.000955397180127353
MSANTD4	0.0668010244397501	0.0609755739551213	0.0498486155432238	0.0664163115662862	0.0838797685745686
KBTBD3	0.0877695932712575	0.0526229493912693	0.0936415045766895	0.101310588346332	0.106270995404263
AASDHPPT	0.494641507027353	0.440638488283971	0.445248493174558	0.477087631009979	0.542326141932674
AP001001.1	0.00126703600539485	0.00260786924270198	0.00288162644060139	0.00217592878603882	0.00143309577019103
AP000766.1	0.0239207067881951	0.0135957194299731	0.0162850117689443	0.0219303133120045	0.0311243778241814
CWF19L2	0.295591011135933	0.138619612463333	0.220703402030692	0.276879413257122	0.329877557215007
ALKBH8	0.0555226498761827	0.0371061863833772	0.0482065494380978	0.0607745680924774	0.079715057637336
SLC35F2	0.0472754335367253	0.00708307698022436	0.0192332547281596	0.0232550417315127	0.0109870675714646
RAB39A	0.0108603086176701	0.0533177483458269	0.00096054214686713	0.000280765004650171	0
CUL5	0.463969196753852	0.411215848240251	0.381027738093754	0.444529605621343	0.498804571348369
ACAT1	0.154067987042774	0.151091270114071	0.282784827046733	0.17177168208299	0.169183301192604
NPAT	0.537793261897627	0.221621295221789	0.577113795019732	0.833289406748418	1.28964531255351
ATM	6.25698328232136	7.35322790189963	31.8522767702054	16.5247889705349	89.8583121001659
C11orf65	0.0173255013501699	0.00472205132014958	0.00801443359822318	0.0138889623776033	0.0171971492422924
KDELC2	0.0200405785045874	0.0178803288409179	0.0591833682272469	0.0480582178801512	0.0664134665855954
EXPH5	0.00556016701436057	0.00487808622354312	0.00938714845665452	0.0257785921584294	0.0369913372782859
DDX10	0.188816957493127	0.111666483443687	0.14127371983345	0.141481348376161	0.17951084946411
RDX	0.0887659961901485	0.196621766852528	0.121742337999326	0.0960346828792494	0.0493508937166435
ZC3H12C	0	0.0146598411257031	0.00341070480014199	0.000491338758137799	0
FDX1	0.395407248899204	0.581148809267308	4.29046740049582	0.480783847606607	0.430429532105253
ARHGAP20	0.0229525536277791	0.00390299928140334	0.00632619620886759	0.00111082005108568	0
POU2AF1	13.2087985876477	0.0501303380058231	436743756678.034	0.0243385664996546	0.00334389013044574
LAYN	0.000362010287255672	0.00860378224507362	0.00300157428936057	0.00800172962293516	0.00716547885095515
SIK2	0.0816909027635168	0.100565023726088	0.0801916614250826	0.0739716218032602	0.0791027826739319
PPP2R1B	0.085333970244855	0.0621427917184539	0.101312538305443	0.0933469628465141	0.0935077098458846
ALG9	0.0585997373178559	0.0258689524405278	0.0543776818994732	0.0577011353471596	0.065787829055447
FDXACB1	0.00724020574511343	0.00626579886712155	0.00829853402353844	0.0087145839425108	0.0119424647515919
C11orf1	0.129463422513562	0.0776127039147921	0.117629379304872	0.23984133395735	0.441222498982325
CRYAB	0.000181005143627836	0.00137619150251708	0.000622321286091191	0	0.000477698590063677
DIXDC1	0.00181005143627836	0.00136213018850469	0.00774024888057172	0.0147529949882648	0.0423199912390288
DLAT	0.112289371148977	0.0848500418727661	0.100240933018562	0.110329911012915	0.123125022429833
NKAPD1	0.184030276162659	0.282317543486105	0.192631368281181	0.197032811702154	0.251490096736936
TIMM8B	0.339553940998069	1.6027722958272	475.08282070546	0.358406340845751	0.337392541751634
SDHD	1.05747210643603	2.53372064210083	15.101656479185	1.06365479630093	1.24125311663364
IL18	0.0116123570215023	1.01952763669482	0.138627332991846	0.0015946246258028	0.000955397180127353
BCO2	0.00325809258530105	0.00751153792131884	0.00918978250431542	0.00187538963045297	0.00191079436025471
PTS	0.168416155335225	0.194048855737486	0.149709658703271	0.123072704606048	0.116854333855707
AP002884.1	0.016318490755826	0.0144939645520307	0.0149166685561765	0.18180078810388	0.0287871600504374
NCAM1	0.0170498050431267	0.0334207631473598	0.757884190282993	0.0156851823947188	0.00225391657697795
NCAM1-AS1	0.000362010287255672	0.00063566075463552	0.00891093960196584	0.000491338758137799	0
TTC12	0.0698924773778478	0.0258574312994664	0.0453727102656414	0.123758855919296	0.110974011834858
ZW10	0.0697940283934607	0.0622512095629868	0.0819523578410144	0.0730373979414361	0.0725495787863809
USP28	0.441010381276274	0.119175128421133	0.583216761392421	0.125466104411373	0.0562245255274498
HTR3A	0.0419751036604906	0.00268284268227981	0.000640361431244753	0	0
ZBTB16	0.0796102182407347	0.0442958128276301	0.216265040296758	0.128527624565405	0.0186302450124834
C11orf71	0.0742681645460541	0.128004985639443	0.062433673242659	0.0866169158108739	0.1131825398249
RBM7	0.181905449056255	0.192388511261452	0.155283451468516	0.173883769248054	0.165742747298648
REXO2	0.301820565706361	0.24095231326182	0.636305576075334	0.591587297753295	0.507732408740183
CADM1	0.00496615914537472	0.208178631838317	0.0551104811837879	0.00851487898737866	0.000955397180127353
LINC00900	0	0.00966536376785259	0.000814429715464617	0.000701912511625427	0.000477698590063677
BUD13	0.206042482530189	0.206990952476602	0.228707242291183	0.2098994622006	0.223885543163457
ZPR1	0.282638037608003	0.321809071990241	0.275498367555711	0.276909895677335	0.287397347051394
APOA1	0.00194006414180385	0.0042424254689076	0.0117285298994428	0.0108114161248069	0.0194510658192703
SIK3	0.672954693840023	0.743482796796608	0.362358200358811	0.372464308280113	0.3151399221353
AP000936.3	0.00954228017417295	0.016163944903589	0.00467463844808669	0.00468303967695468	0.00477698590063677
AP005018.2	0.00144804114902269	0.00154374754697198	0.00185704815060978	0.00112306001860068	0
PAFAH1B2	0.23132067743185	0.381993786985401	0.193776246829815	0.188590201018047	0.215719278545439
SIDT2	0.359825128100418	0.864701155877788	0.0560886176186804	0.060809916825863	0.0654580694054681
TAGLN	0.0215676399210333	207765262.849906	0.00532491558699523	0.00231631128836391	0.0062100816708278
PCSK7	1.47663808912294	0.56554307617674	1.30350264552577	1.75186673303668	1.153741931723
AP000892.3	0.0221616477900191	0.0137261718782929	0.0228055317293681	0.0232748158824483	0.0186302450124834
RNF214	0.151526433046269	0.142124605922985	0.140628636184025	0.407109004729779	0.157801836227842
BACE1	0.00126703600539485	0.0617637217618635	0.00619346573792053	0.00917527975135742	0.00334389013044574
BACE1-AS	0.00434412344706806	0.00987256358139364	0.00395220072856391	0.0074906897234564	0.0062100816708278
CEP164	0.216831993446943	0.369608740508058	0.201363811922264	0.222476468444643	0.200455617956869
FXYD2	0.0109271938809187	0.0148793283276131	22.6157220732514	16.5889351601809	0.162699595814925
AP000757.1	0	0.0221995016750468	0.000384216858746852	0	0
FXYD6	0.000905025718139179	0.186240388812378	0.00324780315419468	0.000350956255812713	0
TMPRSS13	0.00289608229804537	0.00458007773076843	0.00140879514873846	0.00166481587696534	0.00429928731057309
IL10RA	5.08963830802594	568.630975629177	16.0007834561804	56.100729247289	1.89798452884248
SMIM35	0.00561115945246291	0.00678506848744967	0.00559910030464669	0.00379032756277731	0.00334389013044574
JAML	0.0346823781485531	81234.280010342	0.736519328127363	0.434497650233366	0.643584472403739
MPZL3	0.0268677815243429	0.0532215065497697	0.0441051940773487	0.115138857101969	0.0918946491154172
MPZL2	0.00121604356729251	0.0754957402333655	0.00363202001294153	0.00864439269134826	0.0247057503099708
CD3E	2869794.99148056	6354.36748060825	528273892.418907	578556349.161288	22211715229.6479
CD3D	41.9243025024992	96.5262504760797	93899364.8682145	473981.511507386	2829.37726294222
CD3G	38.2766687860387	1.28629632298293	19399.5626689153	53.9315333914497	25.2105846154781
UBE4A	0.306331019526043	0.4205972199645	0.366082683267386	0.389945004808997	0.427614615741445
AP001267.1	0.0025340720107897	0.00272426037700937	0.00203111643482965	0.00280765004650171	0.00191079436025471
ATP5MG	27273.0350960147	6798928.71783834	256942123782310	75192.8697293003	2969.28127033726
AP001267.5	0.00669719031422993	0.00596779037434686	0.00665975888494542	0.00777145472810657	0.00907627321120986
AP001267.2	0.000905025718139179	0.00063566075463552	0.000640361431244753	0.000561530009300342	0.00143309577019103
KMT2A	3.69383762388844	2.10690444426556	2.98678634080132	4.88320914429521	4.24321439975412
AP001267.3	0.0045251285906959	0.000998895471570103	0.00196708029170517	0.00421147506975256	0.00559780670742369
TTC36	0.00121604356729251	0.000181617358467292	0.000896506003742654	0.00154420752557594	0.00238849295031838
TMEM25	0.0403921748583283	0.00481285999938322	0.0280694533740216	0.0884023400392287	0.127632855583788
IFT46	0.0288588381042491	0.0180849884815079	0.0247197425162213	0.0267052818368327	0.0256611474900981
ARCN1	0.43541739674863	0.642660954639348	1.61628012307483	0.597320997156955	0.489066327458736
PHLDB1	0.000543015430883507	0.000363234716934583	0.000448253001871327	0.00126344252092577	0.00191079436025471
AP002954.1	0.000543015430883507	0.0457214897695122	0.00459256215980866	0.00597712514717163	0.0170625728689519
DDX6	3.11431173509839	1.47045148136359	3.35465515704092	4.88355202502513	4.21360905662614
AP004609.3	0.0683704791819413	0.0456447424042909	0.0259743007960675	0.0389205229848902	0.0454553355260917
CXCR5	1.71974438267201	0.0276669155182063	0.0501640545396707	0.110454751361622	0.0369366169646264
BCL9L	0.540763422244221	0.168377372780116	0.514281491014397	0.56633045636538	0.782913435757389
AP003392.4	0.0202725760863176	0.0122080067863947	0.0157808470614383	0.0374398374806072	0.0309158319807986
CCDC84	0.130319686285848	0.12131205064421	0.118094305970227	0.144249636736719	0.208755151342952
RPS25	1.21672876402089e+29	9.57213343209414e+36	2.01215951055594e+40	9.1326271250945e+32	8.43086791249415e+32
TRAPPC4	0.31964191890258	0.324289795204881	0.444432804154389	0.39617170664168	0.401745419287274
SLC37A4	0.0509465288473844	0.0278411609285942	0.0431708165131249	0.0630847163665801	0.064354733285256
HYOU1	0.126975501649489	0.171809727178387	994643.302054678	0.522576583857272	0.125161061436704
AP003392.6	0.0182305270683091	0.0126364677274892	0.0145181643441024	0.0151217619492379	0.0189733672292066
VPS11	0.18935338237475	0.211067759687898	0.172112472934027	0.170043457791065	0.176358111770282
HMBS	0.169953452561058	0.110108916013731	49.2437522212064	0.0513608139766605	0.0823727033343353
H2AFX	0.0660999684740202	0.0948977820174674	462.067678892124	0.0734552108334766	0.0664740734888935
DPAGT1	0.171899173718622	0.13247029918538	0.331773020950785	0.149039081351772	0.162101123538415
C2CD2L	0.0634884035245291	0.258956093303346	0.112859591109	0.175964754170965	0.207351944061143
HINFP	0.109291303974727	0.0995098829984685	0.0954269324862503	0.115861841924096	0.14483000482608
NLRX1	0.0336949845440983	0.0986486470176851	0.0841356711088121	0.0609795711083198	0.0736395523398486
CCDC153	0.00271507715441754	0.0210305099860708	0.00247936943670098	0.00342713133944959	0.00573238308076412
CBL	0.297063954424538	1.16527550348151	0.243502984425125	0.294689773244059	0.372818658264855
RNF26	0.073103113416864	0.0649844509081064	0.0741417277430751	0.0788613083421521	0.09898615849633
NECTIN1	0.00434412344706806	0.040574430904694	0.0182538833308235	0.00452288302369391	0.00334389013044574
OAF	0.00325809258530105	0.39158142318248	0.0122786906049197	0.00673836011160411	0.0223172573596524
ARHGEF12	0.0254952247509257	0.0211494412933292	0.0859338557742039	0.0145513265873573	0.00477698590063677
TBCEL	0.0702240410706074	0.0581251752283866	0.0571050714711822	0.0586047162596924	0.0843347728711644
SC5D	0.100784062224219	0.0488405608879069	0.0800386754867991	0.101393292241945	0.142576088249102
AP000977.1	0.00871627472345693	0.00573500810573207	0.014491999761459	0.0620393817825626	0.0847745588513979
SORL1	0.944256578890559	29.2241880123672	3.57399795082541	4.5018325298378	3.08857221343893
UBASH3B	0.0419225838936666	0.280275556144883	0.149290177459587	0.164231020058257	0.195386785016084
AP002762.1	0.000724020574511343	0.00136213018850469	0.0010245782899916	0.00119325126976323	0.00286619154038206
CRTAM	0.0154889494132923	0.076106826211263	0.166563996661983	0.0748680011834657	0.503443535738579
JHY	0.0463388440974477	0.0324245450796213	0.0397083228872617	0.0510731070652056	0.0425891439857096
HSPA8	53833095042.3447	1.98625747010518e+28	1.05868589069042e+95	575728548752340544	24186655311.9594
GRAMD1B	0.00641420029439741	0.126922341554939	0.0356238603851909	0.0402547490335942	0.0105093689814009
ZNF202	0.0682949948063358	0.0385335427960418	0.0479964008635708	0.0580738291996833	0.0807217299940378
VWA5A	0.0466132350049233	0.0481574888691648	0.044900332717051	0.0461705882821833	0.0349459665446908
TBRG1	1.00531732566375	1.07079346646534	0.951466034587648	1.05136495867048	1.32064333108436
SIAE	0.022755655659005	0.0346518118711177	0.0301681884923238	0.0287803764224179	0.0526947838470892
SPA17	0.00768123629979226	0.0231075884673833	0.00489470273027747	0.00545514343974265	0.00764317744101883
NRGN	247153.02836654	1.10334430554387e+31	1.81449067441228e+80	1104492.11390574	402657938.839228
AP000866.5	0.0139373960593433	0.00154374754697198	0.00294566258372586	0.00840317598856945	0.0109870675714646
VSIG2	0.00126703600539485	0.00326911245241125	0.00611826295652351	0.00790293187785146	0.00764317744101883
ESAM	0.0367685360939539	0.0497871562853999	63687979658.0623	0.0135488749201461	0.0226603795763756
AP000866.2	0.00633518002697426	0.00172536490543927	0.0117689818354134	0.00245669379068899	0.00382158872050941
MSANTD2	0.0798018310598155	0.0610872982199129	0.0565050834616361	0.065294622716845	0.0718633343529344
AP000866.6	0.00343909772892888	0.00642183377051509	0.00249740958185454	0.00259707629301408	0.00382158872050941
AP000866.1	0.0217486450646611	0.00700201551640865	0.00766629702978345	0.0139393794778301	0.0242280517199071
ROBO3	0.00597316973971858	0.0233684933640228	0.0314801581741635	0.0474716156592051	0.111182557678241
CCDC15	0.0171215315977605	0.0187048139964876	0.0328056261040152	0.0278467448372096	0.0333782944011593
SLC37A2	0.024208760028567	0.295757703755666	0.00690473681917076	0.000912486265113055	0.00143309577019103
TMEM218	0.127170650360387	0.166252660354909	0.114488092358769	0.106852362573239	0.114183325591963
FEZ1	0.01727785653096	0.0117406683235217	0.169932488420622	0.0277808392155402	0.00464240952729634
EI24	0.198789731578821	0.273583551268151	0.310343390700188	0.265492895124604	0.306187810988461
STT3A	0.28320736526656	0.280446160840916	50619.4003108096	0.399211488955144	0.325338194920169
CHEK1	0.00894827230518711	0.00448926905153478	0.0577666585177231	0.0160512800269676	0.00238849295031838
HYLS1	0.101490884574017	0.0491538441677839	0.0634657319864415	0.0636495809908153	0.0396489829752852
PUS3	0.0880117172940663	0.0894326597764854	0.0900181493408031	0.109282267296592	0.126959973717086
RPUSD4	0.13726960829834	0.11624502867984	0.108333566953533	0.141842767769641	0.184752171388066
FAM118B	0.0772483303320619	0.149621376988448	0.0894021612220276	0.0734476766500559	0.0769834424702944
SRPRA	1.08664902036498	1.1618863659896	7058.74102762974	1.3894756558471	1.25115270886335
FOXRED1	0.117747553287133	0.121093218349714	0.166775258680293	0.116114865388376	0.173691134346559
TIRAP	0.0507569245913997	0.0606818795609411	0.0513636900412314	0.0560274141176142	0.0436791175391774
AP001318.2	0.00181005143627836	0.00321794754226375	0.00247936943670098	0.00361039675858086	0.00143309577019103
DCPS	0.286518869055139	0.390162326670951	2581.67475757725	0.222468295061862	0.197867910889891
GSEC	0.0051981567271049	0.0217058145097924	0.0566523802163028	0.0155735524055043	0.0128978619317193
ST3GAL4	0.013473400895883	0.106550328810873	0.143683358908629	0.0333339023954029	0.0193164894459299
KIRREL3	0	0.000272426037700937	0.000256144572497901	0	0
AP001000.1	0.00977427775590313	0.0111694675457384	0.00934927689617338	0.00828256763718005	0.0103747926080605
ETS1	2607.07878575864	145087.687058278	8171568.14562562	12672975.398065	11637.1863249991
AP001122.1	0.000543015430883507	0.000998895471570103	0.00492265858309482	0.000350956255812713	0
FLI1	4.09536112659762	2.94207561047382	2.4598168116419	1.8385902587488	1.73843484052479
SENCR	0.00628418758887191	0.0778491453745871	0.159525756625429	0.0157125637386699	0.0108524911981241
C11orf45	0.00126703600539485	0.0081868424450405	0.00172897586436083	0.0030686409002162	0.00191079436025471
ARHGAP32	0.0568457415402192	0.0486908198035053	0.0284766223631508	0.0289901712833617	0.033304324931117
TMEM45B	0.00144804114902269	0.00533212961971135	0.00825253802556752	0.0679700167210582	0.0230035017930989
NFRKB	0.103023009211002	0.116293300646115	0.113003056557568	0.197508069662234	0.159703298861373
PRDM10	0.0435763103967455	0.0430606816910193	0.0467995455595334	0.0374484701562521	0.0443653619726239
LINC00167	0.00543015430883508	0.00381396452781312	0.00723608417306569	0.00838340183763377	0.00812087603108251
APLP2	1.15937168714065	751.412120042572	18.3939592920467	0.306027072944486	0.148161118092717
ST14	0.284528996914331	0.322612208908329	0.00836131923605416	0.00206618923300491	0.000955397180127353
ZBTB44	0.448878307601145	0.345457950422918	0.541605465174918	0.352390472148222	0.385336567952266
AC019227.1	0.00307708744167321	0.00354153849011219	0.00356798386981706	0.00217592878603882	0.00334389013044574
AP002986.1	0.00181005143627836	0.00172536490543927	0.00192108429373426	0.00252688504185154	0.00286619154038206
AP003486.1	0.00687819545785776	0.0112346937698983	0.00465659830293313	0.00915550560042174	0.0062100816708278
SNX19	0.190157728616252	0.254751029746634	0.145354818990367	0.211353844033238	0.231268402705208
MIR4697HG	0.000362010287255672	0.00197220848806646	0.00305569472482125	0.0112414689843623	0.0161071756888246
IGSF9B	0.00181005143627836	0.00136213018850469	0.00403427701684194	0.0189427324613064	0.014808656291974
AP000911.1	0.00442314371449121	0.00108970415080375	0.00516888744792893	0.00964684435855954	0.0165848742788883
JAM3	0.0753837505658635	0.0132861897961371	0.0727224049195579	0.029914305239374	0.0459330341161554
PTP4A2P2	0	0.000363234716934583	0.00147283129186293	0	0
NCAPD3	0.0997196905716661	0.135877631581131	6.34669655488357	0.159986420784894	0.181334311787578
VPS26B	0.187447338136523	0.585525999396253	0.828247799179292	0.512498929370747	0.602305040785352
THYN1	0.409955746363723	0.499468012914211	3.17094918777826	0.715441643485358	1.10648966765324
ACAD8	0.0868645675531184	0.099399579888399	0.12437743209435	0.113804124837657	0.152992824307013
GLB1L3	0.000905025718139179	0.00124573905419729	0.00923112031758822	0.015318724566051	0.00764317744101883
GLB1L2	0.00175905899817602	0.00151816509189823	0.0298650457569963	0.00634785555392003	0.00334389013044574
B3GAT1	0.00406113342723554	0.00582581678496572	0.0647891598803689	0.00285806714672857	0
AP004608.1	0.00108603086176701	0.000908086792336457	0.0182520920606495	0.000912486265113055	0
ZMYND11	0.35077769988628	0.158257199368787	0.46257030542104	0.484667499474485	0.590695002159325
